Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,0.227,Not Available,Artificial Intelligence,1998
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.226,Not Available,Artificial Intelligence,1998
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,0.209,Not Available,Artificial Intelligence,1998
JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,J INTELL FUZZY SYST,1064-1246,0.208,Not Available,Artificial Intelligence,1998
ARTIFICIAL INTELLIGENCE IN ENGINEERING,ARTIF INTELL ENG,0954-1810,0.200,Not Available,Artificial Intelligence,1998
JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,J EXP THEOR ARTIF IN,0952-813X,0.200,Not Available,Artificial Intelligence,1998
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,0.182,Not Available,Artificial Intelligence,1998
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.159,Not Available,Artificial Intelligence,1998
INTERNATIONAL JOURNAL OF EXPERT SYSTEMS,INT J EXPERT SYST,0894-9077,0.154,Not Available,Artificial Intelligence,1998
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0883-9514,0.133,Not Available,Artificial Intelligence,1998
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,J INTELL ROBOT SYST,0921-0296,0.104,Not Available,Artificial Intelligence,1998
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.096,Not Available,Artificial Intelligence,1998
MINDS AND MACHINES,MIND MACH,0924-6495,0.094,Not Available,Artificial Intelligence,1998
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,0.048,Not Available,Artificial Intelligence,1998
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.039,Not Available,Artificial Intelligence,1998
ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIO,ENG INTELL SYST ELEC,0969-1170,0.000,Not Available,Artificial Intelligence,1998
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,J COMPUT SYS SC INT+,1064-2307,0.000,Not Available,Artificial Intelligence,1998
