Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.717,1.079,Artificial Intelligence,2008
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANN MATH ARTIF INTEL,1012-2443,0.722,0.803,Artificial Intelligence,2008
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.767,0.888,Artificial Intelligence,2008
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.775,0.837,Artificial Intelligence,2008
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0883-9514,0.795,0.854,Artificial Intelligence,2008
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,0.860,1.217,Artificial Intelligence,2008
CONSTRAINTS,CONSTRAINTS,1383-7133,0.879,1.038,Artificial Intelligence,2008
CONNECTION SCIENCE,CONNECT SCI,0954-0091,0.884,1.468,Artificial Intelligence,2008
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,0.901,Not Available,Artificial Intelligence,2008
International Journal on Document Analysis and Recognition,INT J DOC ANAL RECOG,1433-2833,0.909,Not Available,Artificial Intelligence,2008
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.924,1.103,Artificial Intelligence,2008
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.942,1.073,Artificial Intelligence,2008
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,0.953,Not Available,Artificial Intelligence,2008
SOFT COMPUTING,SOFT COMPUT,1432-7643,0.984,1.080,Artificial Intelligence,2008
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,1.000,1.043,Artificial Intelligence,2008
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,1.018,1.300,Artificial Intelligence,2008
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.064,1.538,Artificial Intelligence,2008
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,1.075,1.410,Artificial Intelligence,2008
ADAPTIVE BEHAVIOR,ADAPT BEHAV,1059-7123,1.152,1.840,Artificial Intelligence,2008
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,1.164,1.900,Artificial Intelligence,2008
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,1.214,1.789,Artificial Intelligence,2008
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,1.234,1.219,Artificial Intelligence,2008
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.331,2.097,Artificial Intelligence,2008
NETWORK-COMPUTATION IN NEURAL SYSTEMS,NETWORK-COMP NEURAL,0954-898X,1.333,1.773,Artificial Intelligence,2008
PATTERN ANALYSIS AND APPLICATIONS,PATTERN ANAL APPL,1433-7541,1.367,1.490,Artificial Intelligence,2008
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,1.375,1.823,Artificial Intelligence,2008
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,1.397,1.851,Artificial Intelligence,2008
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,1.413,1.165,Artificial Intelligence,2008
JOURNAL OF CHEMOMETRICS,J CHEMOMETR,0886-9383,1.415,2.441,Artificial Intelligence,2008
MECHATRONICS,MECHATRONICS,0957-4158,1.434,1.578,Artificial Intelligence,2008
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.480,1.863,Artificial Intelligence,2008
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,1.485,1.491,Artificial Intelligence,2008
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.496,2.489,Artificial Intelligence,2008
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,1.500,2.293,Artificial Intelligence,2008
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,1.559,1.901,Artificial Intelligence,2008
Cognitive Systems Research,COGN SYST RES,1389-0417,1.581,Not Available,Artificial Intelligence,2008
KNOWLEDGE ENGINEERING REVIEW,KNOWL ENG REV,0269-8889,1.588,2.763,Artificial Intelligence,2008
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,J ARTIF INTELL RES,1076-9757,1.611,2.658,Artificial Intelligence,2008
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,1.691,1.405,Artificial Intelligence,2008
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,1.708,2.064,Artificial Intelligence,2008
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,1.733,Not Available,Artificial Intelligence,2008
ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1474-0346,1.848,2.431,Artificial Intelligence,2008
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,1.873,2.276,Artificial Intelligence,2008
International Journal on Semantic Web and Information Systems,INT J SEMANT WEB INF,1552-6283,1.893,Not Available,Artificial Intelligence,2008
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,1.909,Not Available,Artificial Intelligence,2008
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,1.940,2.232,Artificial Intelligence,2008
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,1.960,2.222,Artificial Intelligence,2008
Information Fusion,INFORM FUSION,1566-2535,2.057,Not Available,Artificial Intelligence,2008
AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,AUTON AGENT MULTI-AG,1387-2532,2.125,2.835,Artificial Intelligence,2008
COMPUTER VISION AND IMAGE UNDERSTANDING,COMPUT VIS IMAGE UND,1077-3142,2.220,2.938,Artificial Intelligence,2008
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,2.236,3.585,Artificial Intelligence,2008
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,2.278,3.057,Artificial Intelligence,2008
MACHINE LEARNING,MACH LEARN,0885-6125,2.326,4.254,Artificial Intelligence,2008
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,2.361,2.992,Artificial Intelligence,2008
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,2.378,3.336,Artificial Intelligence,2008
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.421,3.803,Artificial Intelligence,2008
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,2.535,2.767,Artificial Intelligence,2008
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,2.596,2.638,Artificial Intelligence,2008
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.656,4.275,Artificial Intelligence,2008
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,2.656,2.838,Artificial Intelligence,2008
International Journal of Innovative Computing Information and Control,INT J INNOV COMPUT I,1349-4198,2.791,2.697,Artificial Intelligence,2008
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,3.000,3.823,Artificial Intelligence,2008
Journal of Web Semantics,J WEB SEMANT,1570-8268,3.023,Not Available,Artificial Intelligence,2008
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,3.116,5.881,Artificial Intelligence,2008
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,3.279,3.725,Artificial Intelligence,2008
COMPUTATIONAL INTELLIGENCE,COMPUT INTELL,0824-7935,3.310,2.606,Artificial Intelligence,2008
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,3.315,4.646,Artificial Intelligence,2008
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,3.397,4.523,Artificial Intelligence,2008
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.602,4.498,Artificial Intelligence,2008
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,3.624,4.804,Artificial Intelligence,2008
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,3.726,4.144,Artificial Intelligence,2008
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,3.736,6.612,Artificial Intelligence,2008
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,5.358,10.328,Artificial Intelligence,2008
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,5.960,7.981,Artificial Intelligence,2008
