Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,1.416,1.579,Artificial Intelligence,2012
Wiley Interdisciplinary Reviews-Data Mining and Knowledge Discovery,WIRES DATA MIN KNOWL,1942-4787,1.422,1.422,Artificial Intelligence,2012
MACHINE LEARNING,MACH LEARN,0885-6125,1.454,2.134,Artificial Intelligence,2012
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,1.463,1.423,Artificial Intelligence,2012
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.471,1.795,Artificial Intelligence,2012
Fuzzy Optimization and Decision Making,FUZZY OPTIM DECIS MA,1568-4539,1.488,1.814,Artificial Intelligence,2012
International Journal of Fuzzy Systems,INT J FUZZY SYST,1562-2479,1.506,1.185,Artificial Intelligence,2012
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.519,1.710,Artificial Intelligence,2012
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,1.565,1.191,Artificial Intelligence,2012
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,1.585,1.545,Artificial Intelligence,2012
ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1474-0346,1.593,1.708,Artificial Intelligence,2012
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,1.625,1.947,Artificial Intelligence,2012
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,1.634,1.811,Artificial Intelligence,2012
IEEE Transactions on Computational Intelligence and AI in Games,IEEE T COMP INTEL AI,1943-068X,1.694,1.625,Artificial Intelligence,2012
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,1.729,2.165,Artificial Intelligence,2012
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,1.760,2.384,Artificial Intelligence,2012
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.767,1.696,Artificial Intelligence,2012
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,1.853,1.936,Artificial Intelligence,2012
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,1.854,2.339,Artificial Intelligence,2012
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.892,2.426,Artificial Intelligence,2012
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,1.908,1.890,Artificial Intelligence,2012
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,1.927,2.501,Artificial Intelligence,2012
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,1.930,2.538,Artificial Intelligence,2012
JOURNAL OF CHEMOMETRICS,J CHEMOMETR,0886-9383,1.937,1.935,Artificial Intelligence,2012
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.959,1.952,Artificial Intelligence,2012
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,2.109,3.027,Artificial Intelligence,2012
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.140,2.526,Artificial Intelligence,2012
IEEE Transactions on Autonomous Mental Development,IEEE T AUTON MENT DE,1943-0604,2.170,2.258,Artificial Intelligence,2012
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,2.194,2.566,Artificial Intelligence,2012
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,2.201,3.037,Artificial Intelligence,2012
Information Fusion,INFORM FUSION,1566-2535,2.262,2.838,Artificial Intelligence,2012
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,2.291,2.432,Artificial Intelligence,2012
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.548,3.105,Artificial Intelligence,2012
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,2.632,3.219,Artificial Intelligence,2012
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.877,2.643,Artificial Intelligence,2012
SIAM Journal on Imaging Sciences,SIAM J IMAGING SCI,1936-4954,2.966,5.503,Artificial Intelligence,2012
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,3.199,4.017,Artificial Intelligence,2012
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,3.236,3.949,Artificial Intelligence,2012
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,3.370,2.389,Artificial Intelligence,2012
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,3.420,4.284,Artificial Intelligence,2012
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,3.623,4.856,Artificial Intelligence,2012
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,2162-237X,3.766,3.632,Artificial Intelligence,2012
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.087,4.662,Artificial Intelligence,2012
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,4.104,3.371,Artificial Intelligence,2012
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,4.629,3.808,Artificial Intelligence,2012
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,4.795,6.144,Artificial Intelligence,2012
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,4.810,6.226,Artificial Intelligence,2012
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,5.054,3.646,Artificial Intelligence,2012
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,5.484,4.885,Artificial Intelligence,2012
