Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,0.697,Not Available,Artificial Intelligence,2001
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0883-9514,0.672,Not Available,Artificial Intelligence,2001
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND RE,IEEE T SYST MAN CY C,1094-6977,0.670,Not Available,Artificial Intelligence,2001
PATTERN ANALYSIS AND APPLICATIONS,PATTERN ANAL APPL,1433-7541,0.561,Not Available,Artificial Intelligence,2001
MINDS AND MACHINES,MIND MACH,0924-6495,0.559,Not Available,Artificial Intelligence,2001
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,0.552,Not Available,Artificial Intelligence,2001
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,0.544,Not Available,Artificial Intelligence,2001
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,0.538,Not Available,Artificial Intelligence,2001
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,0.534,Not Available,Artificial Intelligence,2001
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,0.511,Not Available,Artificial Intelligence,2001
INTELLIGENT AUTOMATION AND SOFT COMPUTING,INTELL AUTOM SOFT CO,1079-8587,0.500,Not Available,Artificial Intelligence,2001
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.493,Not Available,Artificial Intelligence,2001
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,0.491,Not Available,Artificial Intelligence,2001
REAL-TIME IMAGING,REAL-TIME IMAGING,1077-2014,0.471,Not Available,Artificial Intelligence,2001
ARTIFICIAL INTELLIGENCE IN ENGINEERING,ARTIF INTELL ENG,0954-1810,0.438,Not Available,Artificial Intelligence,2001
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,0.404,Not Available,Artificial Intelligence,2001
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,0.398,Not Available,Artificial Intelligence,2001
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.379,Not Available,Artificial Intelligence,2001
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.348,Not Available,Artificial Intelligence,2001
AI COMMUNICATIONS,AI COMMUN,0921-7126,0.341,Not Available,Artificial Intelligence,2001
MECHATRONICS,MECHATRONICS,0957-4158,0.337,Not Available,Artificial Intelligence,2001
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,0.321,Not Available,Artificial Intelligence,2001
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,0.310,Not Available,Artificial Intelligence,2001
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,0.306,Not Available,Artificial Intelligence,2001
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.306,Not Available,Artificial Intelligence,2001
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,INT J PATTERN RECOGN,0218-0014,0.299,Not Available,Artificial Intelligence,2001
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,J INTELL ROBOT SYST,0921-0296,0.298,Not Available,Artificial Intelligence,2001
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.286,Not Available,Artificial Intelligence,2001
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANN MATH ARTIF INTEL,1012-2443,0.275,Not Available,Artificial Intelligence,2001
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.275,Not Available,Artificial Intelligence,2001
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.273,Not Available,Artificial Intelligence,2001
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,0.270,Not Available,Artificial Intelligence,2001
AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFAC,AI EDAM,0890-0604,0.255,Not Available,Artificial Intelligence,2001
JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,J EXP THEOR ARTIF IN,0952-813X,0.232,Not Available,Artificial Intelligence,2001
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,0.227,Not Available,Artificial Intelligence,2001
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,0.139,Not Available,Artificial Intelligence,2001
COMPUTERS AND ARTIFICIAL INTELLIGENCE,COMPUT ARTIF INTELL,0232-0274,0.100,Not Available,Artificial Intelligence,2001
JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,J INTELL FUZZY SYST,1064-1246,0.091,Not Available,Artificial Intelligence,2001
ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIO,ENG INTELL SYST ELEC,0969-1170,0.086,Not Available,Artificial Intelligence,2001
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,0.083,Not Available,Artificial Intelligence,2001
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,J COMPUT SYS SC INT+,1064-2307,0.008,Not Available,Artificial Intelligence,2001
AUTOMATIC CONTROL AND COMPUTER SCIENCES,AUTOM CONTROL COMP S,0146-4116,0.000,Not Available,Artificial Intelligence,2001
COMPUTING AND INFORMATICS,COMPUT INFORM,0232-0274,Not Available,Not Available,Artificial Intelligence,2001
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,Not Available,Not Available,Artificial Intelligence,2001
