Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
IEEE MULTIMEDIA,IEEE MULTIMEDIA,1070-986X,1.317,Not Available,Information Systems,2006
JOURNAL OF INFORMATION TECHNOLOGY,J INF TECHNOL,0268-3962,1.239,Not Available,Information Systems,2006
IEEE SECURITY & PRIVACY,IEEE SECUR PRIV,1540-7993,1.211,Not Available,Information Systems,2006
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,1.160,Not Available,Information Systems,2006
REQUIREMENTS ENGINEERING,REQUIR ENG,0947-3602,1.103,Not Available,Information Systems,2006
COMPUTERS & SECURITY,COMPUT SECUR,0167-4048,1.075,Not Available,Information Systems,2006
OPEN SYSTEMS & INFORMATION DYNAMICS,OPEN SYST INF DYN,1230-1612,1.033,Not Available,Information Systems,2006
DISTRIBUTED AND PARALLEL DATABASES,DISTRIB PARALLEL DAT,0926-8782,1.027,Not Available,Information Systems,2006
INFORMATION SCIENCES,INFORM SCIENCES,0020-0255,1.003,Not Available,Information Systems,2006
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,INT J COOP INF SYST,0218-8430,0.971,Not Available,Information Systems,2006
JOURNAL OF STRATEGIC INFORMATION SYSTEMS,J STRATEGIC INF SYST,0963-8687,0.971,Not Available,Information Systems,2006
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,EUR J INFORM SYST,0960-085X,0.862,Not Available,Information Systems,2006
JOURNAL OF INFORMATION SCIENCE,J INF SCI,0165-5515,0.852,Not Available,Information Systems,2006
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETW COMMUN,1387-974X,0.837,Not Available,Information Systems,2006
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,0.833,Not Available,Information Systems,2006
ACTA INFORMATICA,ACTA INFORM,0001-5903,0.830,Not Available,Information Systems,2006
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,0.818,Not Available,Information Systems,2006
WIRELESS NETWORKS,WIREL NETW,1022-0038,0.812,Not Available,Information Systems,2006
WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,WORLD WIDE WEB,1386-145X,0.794,Not Available,Information Systems,2006
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,0.750,Not Available,Information Systems,2006
ONLINE INFORMATION REVIEW,ONLINE INFORM REV,1468-4527,0.750,Not Available,Information Systems,2006
IBM SYSTEMS JOURNAL,IBM SYST J,0018-8670,0.747,Not Available,Information Systems,2006
GEOINFORMATICA,GEOINFORMATICA,1384-6175,0.733,Not Available,Information Systems,2006
INFORMATION AND SOFTWARE TECHNOLOGY,INFORM SOFTWARE TECH,0950-5849,0.726,Not Available,Information Systems,2006
RAIRO-THEORETICAL INFORMATICS AND APPLICATIONS,RAIRO-THEOR INF APPL,0988-3754,0.692,Not Available,Information Systems,2006
JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,J VIS COMMUN IMAGE R,1047-3203,0.688,Not Available,Information Systems,2006
JOURNAL OF COMPUTER INFORMATION SYSTEMS,J COMPUT INFORM SYST,0887-4417,0.680,Not Available,Information Systems,2006
MOBILE NETWORKS & APPLICATIONS,MOBILE NETW APPL,1383-469X,0.659,Not Available,Information Systems,2006
INFORMATION SYSTEMS MANAGEMENT,INFORM SYST MANAGE,1058-0530,0.645,Not Available,Information Systems,2006
Computer Networks,COMPUT NETW,1389-1286,0.631,Not Available,Information Systems,2006
BELL LABS TECHNICAL JOURNAL,BELL LABS TECH J,1089-7089,0.626,Not Available,Information Systems,2006
Internet Research,INTERNET RES,1066-2243,0.607,Not Available,Information Systems,2006
COMPUTER JOURNAL,COMPUT J,0010-4620,0.593,Not Available,Information Systems,2006
COMPUTER COMMUNICATION REVIEW,COMPUT COMMUN REV,0146-4833,0.578,Not Available,Information Systems,2006
MEDICAL INFORMATICS AND THE INTERNET IN MEDICINE,MED INFORM INTERNET,1463-9238,0.551,Not Available,Information Systems,2006
INFORMATION PROCESSING LETTERS,INFORM PROCESS LETT,0020-0190,0.532,Not Available,Information Systems,2006
WIRELESS COMMUNICATIONS & MOBILE COMPUTING,WIREL COMMUN MOB COM,1530-8669,0.511,Not Available,Information Systems,2006
JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE,J ORG COMP ELECT COM,1091-9392,0.500,Not Available,Information Systems,2006
JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,J RES PRACT INF TECH,1443-458X,0.465,Not Available,Information Systems,2006
SCIENCE IN CHINA SERIES F-INFORMATION SCIENCES,SCI CHINA SER F,1009-2757,0.454,Not Available,Information Systems,2006
ASLIB PROCEEDINGS,ASLIB PROC,0001-253X,0.444,Not Available,Information Systems,2006
COMPUTER COMMUNICATIONS,COMPUT COMMUN,0140-3664,0.444,Not Available,Information Systems,2006
MULTIMEDIA SYSTEMS,MULTIMEDIA SYST,0942-4962,0.438,Not Available,Information Systems,2006
PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,PROGRAM-ELECTRON LIB,0033-0337,0.422,Not Available,Information Systems,2006
INFORMATION TECHNOLOGY AND LIBRARIES,INFORM TECHNOL LIBR,0730-9295,0.408,Not Available,Information Systems,2006
INFORMATION SYSTEMS FRONTIERS,INFORM SYST FRONT,1387-3326,0.347,Not Available,Information Systems,2006
JOURNAL OF VLSI SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNOLOGY,J VLSI SIG PROC SYST,0922-5773,0.344,Not Available,Information Systems,2006
MULTIMEDIA TOOLS AND APPLICATIONS,MULTIMED TOOLS APPL,1380-7501,0.337,Not Available,Information Systems,2006
International Journal of Distributed Sensor Networks,INT J DISTRIB SENS N,1550-1329,0.333,Not Available,Information Systems,2006
IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,IEICE T FUND ELECTR,0916-8508,0.312,Not Available,Information Systems,2006
WIRTSCHAFTSINFORMATIK,WIRTSCHAFTSINF,0937-6429,0.298,Not Available,Information Systems,2006
IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,IEICE T INF SYST,0916-8532,0.280,Not Available,Information Systems,2006
JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,J INF SCI ENG,1016-2364,0.235,Not Available,Information Systems,2006
JOURNAL OF COMMUNICATIONS AND NETWORKS,J COMMUN NETW-S KOR,1229-2370,0.233,Not Available,Information Systems,2006
INFORMATICA,INFORMATICA-LITHUAN,0868-4952,0.221,Not Available,Information Systems,2006
JOURNAL OF HIGH SPEED NETWORKS,J HIGH SPEED NETW,0926-6801,0.103,Not Available,Information Systems,2006
INFOR,INFOR,0315-5986,0.095,Not Available,Information Systems,2006
