Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,1520-9210,1.518,1.975,Information Systems,2007
REQUIREMENTS ENGINEERING,REQUIR ENG,0947-3602,1.538,Not Available,Information Systems,2007
INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,INT J MED INFORM,1386-5056,1.579,1.816,Information Systems,2007
JOURNAL OF INFORMATION TECHNOLOGY,J INF TECHNOL,0268-3962,1.605,2.045,Information Systems,2007
IEEE NETWORK,IEEE NETWORK,0890-8044,1.609,2.474,Information Systems,2007
INFORMATION & MANAGEMENT,INFORM MANAGE-AMSTER,0378-7206,1.631,2.756,Information Systems,2007
INFORMATION SYSTEMS,INFORM SYST,0306-4379,1.681,1.827,Information Systems,2007
IEEE TRANSACTIONS ON MOBILE COMPUTING,IEEE T MOBILE COMPUT,1536-1233,1.716,Not Available,Information Systems,2007
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,INT J GEOGR INF SCI,1365-8816,1.822,2.068,Information Systems,2007
JOURNAL OF DATABASE MANAGEMENT,J DATABASE MANAGE,1063-8016,1.854,Not Available,Information Systems,2007
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,J MANAGE INFORM SYST,0742-1222,1.867,3.229,Information Systems,2007
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.896,2.291,Information Systems,2007
ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY,ANNU REV INFORM SCI,0066-4200,1.963,2.810,Information Systems,2007
ACM TRANSACTIONS ON INFORMATION SYSTEMS,ACM T INFORM SYST,1046-8188,1.969,5.695,Information Systems,2007
IEEE WIRELESS COMMUNICATIONS,IEEE WIREL COMMUN,1536-1284,2.000,3.039,Information Systems,2007
ACM TRANSACTIONS ON DATABASE SYSTEMS,ACM T DATABASE SYST,0362-5915,2.078,2.820,Information Systems,2007
INFORMATION SCIENCES,INFORM SCIENCES,0020-0255,2.147,1.813,Information Systems,2007
IEEE PERVASIVE COMPUTING,IEEE PERVAS COMPUT,1536-1268,2.293,Not Available,Information Systems,2007
IEEE TRANSACTIONS ON INFORMATION THEORY,IEEE T INFORM THEORY,0018-9448,2.315,2.991,Information Systems,2007
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.420,3.363,Information Systems,2007
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,2.986,3.189,Information Systems,2007
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.094,3.489,Information Systems,2007
JOURNAL OF THE ACM,J ACM,0004-5411,3.136,3.925,Information Systems,2007
Journal of Web Semantics,J WEB SEMANT,1570-8268,3.410,Not Available,Information Systems,2007
VLDB JOURNAL,VLDB J,1066-8888,3.818,5.019,Information Systems,2007
MIS QUARTERLY,MIS QUART,0276-7783,5.826,9.257,Information Systems,2007
