Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY,ANNU REV INFORM SCI,0066-4200,0.750,Not Available,Information Systems,2001
IBM SYSTEMS JOURNAL,IBM SYST J,0018-8670,0.729,Not Available,Information Systems,2001
JOURNAL OF INFORMATION SCIENCE,J INFORM SCI,0165-5515,0.707,Not Available,Information Systems,2001
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,0.697,Not Available,Information Systems,2001
EUROPEAN JOURNAL OF INFORMATION SYSTEMS,EUR J INFORM SYST,0960-085X,0.682,Not Available,Information Systems,2001
MOBILE NETWORKS & APPLICATIONS,MOBILE NETW APPL,1383-469X,0.596,Not Available,Information Systems,2001
INFORMATION AND COMPUTATION,INFORM COMPUT,0890-5401,0.571,Not Available,Information Systems,2001
JOURNAL OF INFORMATION TECHNOLOGY,J INFORM TECHNOL,0268-3962,0.545,Not Available,Information Systems,2001
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,0.511,Not Available,Information Systems,2001
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETW COMMUN,1387-974X,0.510,Not Available,Information Systems,2001
IEEE MULTIMEDIA,IEEE MULTIMEDIA,1070-986X,0.507,Not Available,Information Systems,2001
INTERNATIONAL JOURNAL OF COOPERATIVE INFORMATION SYSTEMS,INT J COOP INF SYST,0218-8430,0.500,Not Available,Information Systems,2001
COMPUTER NETWORKS-THE INTERNATIONAL JOURNAL OF COMPUTER AND TELECOMMUNICATI,COMPUT NETW,1389-1286,0.491,Not Available,Information Systems,2001
ASLIB PROCEEDINGS,ASLIB PROC,0001-253X,0.453,Not Available,Information Systems,2001
ONLINE INFORMATION REVIEW,ONLINE INFORM REV,1468-4527,0.422,Not Available,Information Systems,2001
JOURNAL OF STRATEGIC INFORMATION SYSTEMS,J STRATEGIC INF SYST,0963-8687,0.400,Not Available,Information Systems,2001
LECTURE NOTES IN CONTROL AND INFORMATION SCIENCES,LECT NOTES CONTR INF,0170-8643,0.355,Not Available,Information Systems,2001
IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUT,IEICE T FUND ELECTR,0916-8508,0.346,Not Available,Information Systems,2001
ACTA INFORMATICA,ACTA INFORM,0001-5903,0.341,Not Available,Information Systems,2001
COMPUTER JOURNAL,COMPUT J,0010-4620,0.323,Not Available,Information Systems,2001
JOURNAL OF MANAGEMENT INFORMATION SYSTEMS,J MANAGE INFORM SYST,0742-1222,0.321,Not Available,Information Systems,2001
INFOR,INFOR,0315-5986,0.319,Not Available,Information Systems,2001
PROGRAM-ELECTRONIC LIBRARY AND INFORMATION SYSTEMS,PROGRAM-ELECTRON LIB,0033-0337,0.319,Not Available,Information Systems,2001
JOURNAL OF VLSI SIGNAL PROCESSING SYSTEMS FOR SIGNAL IMAGE AND VIDEO TECHNO,J VLSI SIG PROC SYST,0922-5773,0.304,Not Available,Information Systems,2001
INFORMATION PROCESSING LETTERS,INFORM PROCESS LETT,0020-0190,0.288,Not Available,Information Systems,2001
LIBRARY COMPUTING,LIBR COMPUT,0742-5759,0.286,Not Available,Information Systems,2001
COMPUTER COMMUNICATIONS,COMPUT COMMUN,0140-3664,0.277,Not Available,Information Systems,2001
INFORMATION SCIENCES,INFORM SCIENCES,0020-0255,0.264,Not Available,Information Systems,2001
INFORMATION TECHNOLOGY AND LIBRARIES,INFORM TECHNOL LIBR,0730-9295,0.259,Not Available,Information Systems,2001
INFORMATION AND SOFTWARE TECHNOLOGY,INFORM SOFTWARE TECH,0950-5849,0.257,Not Available,Information Systems,2001
MULTIMEDIA TOOLS AND APPLICATIONS,MULTIMED TOOLS APPL,1380-7501,0.234,Not Available,Information Systems,2001
COMPUTERS & SECURITY,COMPUT SECUR,0167-4048,0.192,Not Available,Information Systems,2001
WIRTSCHAFTSINFORMATIK,WIRTSCHAFTSINF,0937-6429,0.165,Not Available,Information Systems,2001
RAIRO-INFORMATIQUE THEORIQUE ET APPLICATIONS-THEORETICAL INFORMATICS AND AP,RAIRO-INF THEOR APPL,0988-3754,0.154,Not Available,Information Systems,2001
ONLINE & CDROM REVIEW,ONLINE CDROM REV,1353-2642,0.147,Not Available,Information Systems,2001
IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,IEICE T INF SYST,0916-8532,0.144,Not Available,Information Systems,2001
JOURNAL OF INFORMATION SCIENCE AND ENGINEERING,J INF SCI ENG,1016-2364,0.130,Not Available,Information Systems,2001
JOURNAL OF ORGANIZATIONAL COMPUTING AND ELECTRONIC COMMERCE,J ORG COMP ELECT COM,1091-9392,0.125,Not Available,Information Systems,2001
INFORMATION SYSTEMS MANAGEMENT,INFORM SYST MANAGE,1058-0530,0.114,Not Available,Information Systems,2001
JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,J RES PRACT INF TECH,1443-458X,0.100,Not Available,Information Systems,2001
JOURNAL OF COMPUTER INFORMATION SYSTEMS,J COMPUT INFORM SYST,0887-4417,0.034,Not Available,Information Systems,2001
PROCEEDINGS OF THE ASIS ANNUAL MEETINGS,P ASIS ANNU MEET,0044-7870,0.013,Not Available,Information Systems,2001
INTERNATIONAL JOURNAL OF MICROGRAPHICS & OPTICAL TECHNOLOGY,INT J MICROGR OPT T,0958-9961,0.000,Not Available,Information Systems,2001
