Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.244,1.447,Interdisciplinary Applications,2014
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.256,1.786,Interdisciplinary Applications,2014
INTERNATIONAL JOURNAL OF MODERN PHYSICS C,INT J MOD PHYS C,0129-1831,1.260,0.906,Interdisciplinary Applications,2014
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.268,1.369,Interdisciplinary Applications,2014
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.268,1.616,Interdisciplinary Applications,2014
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.271,1.635,Interdisciplinary Applications,2014
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,1.283,1.697,Interdisciplinary Applications,2014
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.287,1.950,Interdisciplinary Applications,2014
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,1.364,1.889,Interdisciplinary Applications,2014
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,1.383,1.421,Interdisciplinary Applications,2014
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.388,1.585,Interdisciplinary Applications,2014
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.400,1.510,Interdisciplinary Applications,2014
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.402,1.584,Interdisciplinary Applications,2014
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,1.406,1.753,Interdisciplinary Applications,2014
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.412,1.588,Interdisciplinary Applications,2014
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.438,1.605,Interdisciplinary Applications,2014
IEEE Journal of Biomedical and Health Informatics,IEEE J BIOMED HEALTH,2168-2194,1.440,1.448,Interdisciplinary Applications,2014
ENGINEERING WITH COMPUTERS,ENG COMPUT-GERMANY,0177-0667,1.451,1.274,Interdisciplinary Applications,2014
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,1.466,1.357,Interdisciplinary Applications,2014
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.477,1.329,Interdisciplinary Applications,2014
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.482,2.340,Interdisciplinary Applications,2014
ENGINEERING COMPUTATIONS,ENG COMPUTATION,0264-4401,1.495,1.598,Interdisciplinary Applications,2014
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,1.596,1.645,Interdisciplinary Applications,2014
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.619,1.876,Interdisciplinary Applications,2014
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,1.632,1.960,Interdisciplinary Applications,2014
Molecular Informatics,MOL INFORM,1868-1743,1.647,1.886,Interdisciplinary Applications,2014
Digital Investigation,DIGIT INVEST,1742-2876,1.648,1.318,Interdisciplinary Applications,2014
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,1.722,1.948,Interdisciplinary Applications,2014
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.726,2.005,Interdisciplinary Applications,2014
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.736,1.711,Interdisciplinary Applications,2014
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.737,1.818,Interdisciplinary Applications,2014
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.761,2.091,Interdisciplinary Applications,2014
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.770,1.690,Interdisciplinary Applications,2014
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.783,2.412,Interdisciplinary Applications,2014
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.861,2.454,Interdisciplinary Applications,2014
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.868,1.883,Interdisciplinary Applications,2014
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.897,1.964,Interdisciplinary Applications,2014
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.974,2.321,Interdisciplinary Applications,2014
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,2.054,2.214,Interdisciplinary Applications,2014
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,2.126,3.398,Interdisciplinary Applications,2014
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,2.134,2.528,Interdisciplinary Applications,2014
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.171,2.962,Interdisciplinary Applications,2014
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,2.183,2.316,Interdisciplinary Applications,2014
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,2.229,2.223,Interdisciplinary Applications,2014
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,2.305,2.124,Interdisciplinary Applications,2014
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.434,3.120,Interdisciplinary Applications,2014
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,2.493,2.873,Interdisciplinary Applications,2014
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.556,3.227,Interdisciplinary Applications,2014
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.784,2.873,Interdisciplinary Applications,2014
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.810,3.222,Interdisciplinary Applications,2014
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,2.825,3.373,Interdisciplinary Applications,2014
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,2.990,2.968,Interdisciplinary Applications,2014
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,3.112,3.508,Interdisciplinary Applications,2014
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,3.390,4.288,Interdisciplinary Applications,2014
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.504,3.866,Interdisciplinary Applications,2014
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.654,4.454,Interdisciplinary Applications,2014
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,3.680,5.485,Interdisciplinary Applications,2014
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,3.738,3.916,Interdisciplinary Applications,2014
Journal of Statistical Software,J STAT SOFTW,1548-7660,3.801,8.309,Interdisciplinary Applications,2014
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,4.420,4.359,Interdisciplinary Applications,2014
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,4.547,4.935,Interdisciplinary Applications,2014
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,4.698,2.885,Interdisciplinary Applications,2014
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,4.925,4.021,Interdisciplinary Applications,2014
