Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.032,0.923,Interdisciplinary Applications,2008
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.033,Not Available,Interdisciplinary Applications,2008
Journal of Statistical Software,J STAT SOFTW,1548-7660,1.033,Not Available,Interdisciplinary Applications,2008
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.041,1.785,Interdisciplinary Applications,2008
QUEUEING SYSTEMS,QUEUEING SYST,0257-0130,1.045,1.292,Interdisciplinary Applications,2008
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.057,1.637,Interdisciplinary Applications,2008
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.114,1.355,Interdisciplinary Applications,2008
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.126,1.228,Interdisciplinary Applications,2008
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.130,Not Available,Interdisciplinary Applications,2008
ENGINEERING WITH COMPUTERS,ENG COMPUT-GERMANY,0177-0667,1.155,0.977,Interdisciplinary Applications,2008
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.188,1.048,Interdisciplinary Applications,2008
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,1.188,1.442,Interdisciplinary Applications,2008
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.220,1.284,Interdisciplinary Applications,2008
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.222,1.161,Interdisciplinary Applications,2008
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,1.223,1.632,Interdisciplinary Applications,2008
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.229,1.609,Interdisciplinary Applications,2008
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.272,1.427,Interdisciplinary Applications,2008
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.273,1.765,Interdisciplinary Applications,2008
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.280,1.633,Interdisciplinary Applications,2008
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.366,1.789,Interdisciplinary Applications,2008
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,1.371,1.564,Interdisciplinary Applications,2008
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,1.375,1.823,Interdisciplinary Applications,2008
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.379,1.600,Interdisciplinary Applications,2008
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.466,1.867,Interdisciplinary Applications,2008
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.563,2.272,Interdisciplinary Applications,2008
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,1.755,2.431,Interdisciplinary Applications,2008
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.824,1.783,Interdisciplinary Applications,2008
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUT BIOL CHEM,1476-9271,1.837,1.992,Interdisciplinary Applications,2008
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.866,Not Available,Interdisciplinary Applications,2008
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.870,2.061,Interdisciplinary Applications,2008
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,1.909,Not Available,Interdisciplinary Applications,2008
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,1.924,2.605,Interdisciplinary Applications,2008
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,1.939,2.825,Interdisciplinary Applications,2008
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,2.014,2.338,Interdisciplinary Applications,2008
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,2.018,1.814,Interdisciplinary Applications,2008
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,2.120,2.038,Interdisciplinary Applications,2008
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.190,2.712,Interdisciplinary Applications,2008
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,2.227,2.100,Interdisciplinary Applications,2008
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,2.238,2.212,Interdisciplinary Applications,2008
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.279,2.967,Interdisciplinary Applications,2008
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,2.328,2.295,Interdisciplinary Applications,2008
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,2.347,2.684,Interdisciplinary Applications,2008
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,2.356,2.565,Interdisciplinary Applications,2008
QSAR & COMBINATORIAL SCIENCE,QSAR COMB SCI,1611-020X,2.594,2.599,Interdisciplinary Applications,2008
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.656,4.275,Interdisciplinary Applications,2008
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,2.659,2.444,Interdisciplinary Applications,2008
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,2.889,3.927,Interdisciplinary Applications,2008
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.428,3.886,Interdisciplinary Applications,2008
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,3.500,2.593,Interdisciplinary Applications,2008
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.602,4.498,Interdisciplinary Applications,2008
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,3.620,3.273,Interdisciplinary Applications,2008
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,3.643,3.528,Interdisciplinary Applications,2008
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,4.004,5.544,Interdisciplinary Applications,2008
