Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Earth Science Informatics,EARTH SCI INFORM,1865-0473,0.600,0.603,Interdisciplinary Applications,2011
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,0.643,1.246,Interdisciplinary Applications,2011
JOURNAL OF COMBINATORIAL OPTIMIZATION,J COMB OPTIM,1382-6905,0.664,0.710,Interdisciplinary Applications,2011
COMPUTER MUSIC JOURNAL,COMPUT MUSIC J,0148-9267,0.706,0.920,Interdisciplinary Applications,2011
QUEUEING SYSTEMS,QUEUEING SYST,0257-0130,0.717,0.983,Interdisciplinary Applications,2011
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,0.721,1.696,Interdisciplinary Applications,2011
MATHEMATICS AND COMPUTERS IN SIMULATION,MATH COMPUT SIMULAT,0378-4754,0.738,0.953,Interdisciplinary Applications,2011
ENGINEERING WITH COMPUTERS,ENG COMPUT-GERMANY,0177-0667,0.739,1.000,Interdisciplinary Applications,2011
AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,AI EDAM,0890-0604,0.786,0.806,Interdisciplinary Applications,2011
SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,SIMUL-T SOC MOD SIM,0037-5497,0.793,0.782,Interdisciplinary Applications,2011
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,0.823,0.927,Interdisciplinary Applications,2011
CIN-COMPUTERS INFORMATICS NURSING,CIN-COMPUT INFORM NU,1538-2931,0.831,1.120,Interdisciplinary Applications,2011
COMPUTERS & ELECTRICAL ENGINEERING,COMPUT ELECTR ENG,0045-7906,0.837,0.733,Interdisciplinary Applications,2011
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,0.969,0.964,Interdisciplinary Applications,2011
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,0.987,1.256,Interdisciplinary Applications,2011
Computers and Concrete,COMPUT CONCRETE,1598-8198,1.015,0.967,Interdisciplinary Applications,2011
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.028,1.373,Interdisciplinary Applications,2011
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.048,1.368,Interdisciplinary Applications,2011
ENGINEERING COMPUTATIONS,ENG COMPUTATION,0264-4401,1.060,0.947,Interdisciplinary Applications,2011
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,1.065,0.960,Interdisciplinary Applications,2011
Computer Supported Cooperative Work-The Journal of Collaborative Computing,COMPUT SUPP COOP W J,0925-9724,1.071,Not Available,Interdisciplinary Applications,2011
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,INT J COMPUT INTEG M,0951-192X,1.071,1.113,Interdisciplinary Applications,2011
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,1.075,1.166,Interdisciplinary Applications,2011
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.076,1.260,Interdisciplinary Applications,2011
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.089,1.302,Interdisciplinary Applications,2011
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.092,1.226,Interdisciplinary Applications,2011
ACM Transactions on Modeling and Computer Simulation,ACM T MODEL COMPUT S,1049-3301,1.114,1.367,Interdisciplinary Applications,2011
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.169,1.507,Interdisciplinary Applications,2011
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,1.173,1.668,Interdisciplinary Applications,2011
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.176,1.350,Interdisciplinary Applications,2011
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.267,1.526,Interdisciplinary Applications,2011
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.271,1.490,Interdisciplinary Applications,2011
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.337,1.371,Interdisciplinary Applications,2011
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.346,1.351,Interdisciplinary Applications,2011
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.348,1.538,Interdisciplinary Applications,2011
COMPUTING IN SCIENCE & ENGINEERING,COMPUT SCI ENG,1521-9615,1.422,1.312,Interdisciplinary Applications,2011
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,1.429,1.714,Interdisciplinary Applications,2011
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.472,1.588,Interdisciplinary Applications,2011
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,IND MANAGE DATA SYST,0263-5577,1.472,1.717,Interdisciplinary Applications,2011
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.488,1.599,Interdisciplinary Applications,2011
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.516,1.531,Interdisciplinary Applications,2011
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.529,1.937,Interdisciplinary Applications,2011
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.543,1.806,Interdisciplinary Applications,2011
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.546,1.727,Interdisciplinary Applications,2011
QSAR & COMBINATORIAL SCIENCE,QSAR COMB SCI,1611-020X,1.550,2.297,Interdisciplinary Applications,2011
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUT BIOL CHEM,1476-9271,1.551,1.525,Interdisciplinary Applications,2011
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.589,1.872,Interdisciplinary Applications,2011
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,1.676,1.825,Interdisciplinary Applications,2011
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.720,1.984,Interdisciplinary Applications,2011
COMPUTERS & MATHEMATICS WITH APPLICATIONS,COMPUT MATH APPL,0898-1221,1.747,1.643,Interdisciplinary Applications,2011
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.762,1.547,Interdisciplinary Applications,2011
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,1.792,2.151,Interdisciplinary Applications,2011
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.797,2.312,Interdisciplinary Applications,2011
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.810,1.935,Interdisciplinary Applications,2011
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.846,2.204,Interdisciplinary Applications,2011
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,1.874,1.961,Interdisciplinary Applications,2011
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.878,1.874,Interdisciplinary Applications,2011
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.880,1.464,Interdisciplinary Applications,2011
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,1.966,2.443,Interdisciplinary Applications,2011
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.009,2.397,Interdisciplinary Applications,2011
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,2.086,1.874,Interdisciplinary Applications,2011
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,2.161,1.826,Interdisciplinary Applications,2011
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,2.184,2.330,Interdisciplinary Applications,2011
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.310,2.877,Interdisciplinary Applications,2011
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.320,2.404,Interdisciplinary Applications,2011
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.612,2.860,Interdisciplinary Applications,2011
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.621,2.970,Interdisciplinary Applications,2011
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,2.767,3.323,Interdisciplinary Applications,2011
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,2.973,2.560,Interdisciplinary Applications,2011
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,2.990,3.148,Interdisciplinary Applications,2011
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,3.114,3.166,Interdisciplinary Applications,2011
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,3.268,2.812,Interdisciplinary Applications,2011
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,3.382,2.704,Interdisciplinary Applications,2011
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,3.386,3.665,Interdisciplinary Applications,2011
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,3.419,3.419,Interdisciplinary Applications,2011
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,3.451,2.163,Interdisciplinary Applications,2011
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.609,4.329,Interdisciplinary Applications,2011
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,3.643,4.105,Interdisciplinary Applications,2011
Journal of Statistical Software,J STAT SOFTW,1548-7660,4.010,4.791,Interdisciplinary Applications,2011
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.424,4.512,Interdisciplinary Applications,2011
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,4.675,4.305,Interdisciplinary Applications,2011
