Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
JOURNAL OF SYSTEMS AND SOFTWARE,J SYST SOFTWARE,0164-1212,0.592,Not Available,Theory & Methods,2006
MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING,MULTIDIM SYST SIGN P,0923-6082,0.588,Not Available,Theory & Methods,2006
REAL-TIME SYSTEMS,REAL-TIME SYST,0922-6443,0.556,Not Available,Theory & Methods,2006
INTERNATIONAL JOURNAL OF FOUNDATIONS OF COMPUTER SCIENCE,INT J FOUND COMPUT S,0129-0541,0.500,Not Available,Theory & Methods,2006
DISCRETE & COMPUTATIONAL GEOMETRY,DISCRETE COMPUT GEOM,0179-5376,0.477,Not Available,Theory & Methods,2006
INTERNATIONAL JOURNAL OF COMPUTATIONAL GEOMETRY & APPLICATIONS,INT J COMPUT GEOM AP,0218-1959,0.449,Not Available,Theory & Methods,2006
MULTIMEDIA SYSTEMS,MULTIMEDIA SYST,0942-4962,0.438,Not Available,Theory & Methods,2006
JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,J PARALLEL DISTR COM,0743-7315,0.430,Not Available,Theory & Methods,2006
JOURNAL OF SUPERCOMPUTING,J SUPERCOMPUT,0920-8542,0.398,Not Available,Theory & Methods,2006
IEEE ANNALS OF THE HISTORY OF COMPUTING,IEEE ANN HIST COMPUT,1058-6180,0.364,Not Available,Theory & Methods,2006
INFORMATION SYSTEMS FRONTIERS,INFORM SYST FRONT,1387-3326,0.347,Not Available,Theory & Methods,2006
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,INT J SYST SCI,0020-7721,0.343,Not Available,Theory & Methods,2006
JOURNAL OF UNIVERSAL COMPUTER SCIENCE,J UNIVERS COMPUT SCI,0948-695X,0.338,Not Available,Theory & Methods,2006
MULTIMEDIA TOOLS AND APPLICATIONS,MULTIMED TOOLS APPL,1380-7501,0.337,Not Available,Theory & Methods,2006
IEE PROCEEDINGS-COMPUTERS AND DIGITAL TECHNIQUES,IEE P-COMPUT DIG T,1350-2387,0.314,Not Available,Theory & Methods,2006
INTERNATIONAL JOURNAL OF PARALLEL PROGRAMMING,INT J PARALLEL PROG,0885-7458,0.289,Not Available,Theory & Methods,2006
MICROPROCESSORS AND MICROSYSTEMS,MICROPROCESS MICROSY,0141-9331,0.283,Not Available,Theory & Methods,2006
JOURNAL OF MULTIPLE-VALUED LOGIC AND SOFT COMPUTING,J MULT-VALUED LOG S,1542-3980,0.200,Not Available,Theory & Methods,2006
COMPUTER SYSTEMS SCIENCE AND ENGINEERING,COMPUT SYST SCI ENG,0267-6192,0.186,Not Available,Theory & Methods,2006
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.119,Not Available,Theory & Methods,2006
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,J COMPUT SYS SC INT+,1064-2307,0.051,Not Available,Theory & Methods,2006
JOURNAL OF COMPUTATIONAL ANALYSIS AND APPLICATIONS,J COMPUT ANAL APPL,1521-1398,0.019,Not Available,Theory & Methods,2006
