Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.238,1.404,Theory & Methods,2010
THEORY AND PRACTICE OF LOGIC PROGRAMMING,THEOR PRACT LOG PROG,1471-0684,1.250,1.010,Theory & Methods,2010
JOURNAL OF SYSTEMS AND SOFTWARE,J SYST SOFTWARE,0164-1212,1.293,1.293,Theory & Methods,2010
COMPUTER JOURNAL,COMPUT J,0010-4620,1.363,1.173,Theory & Methods,2010
ACM Transactions on Computational Logic,ACM T COMPUT LOG,1529-3785,1.391,Not Available,Theory & Methods,2010
CONSTRAINTS,CONSTRAINTS,1383-7133,1.410,1.438,Theory & Methods,2010
ACM Transactions on Multimedia Computing Communications and Applications,ACM T MULTIM COMPUT,1551-6857,1.425,2.475,Theory & Methods,2010
COMPUTATIONAL COMPLEXITY,COMPUT COMPLEX,1016-3328,1.450,2.118,Theory & Methods,2010
Journal of Grid Computing,J GRID COMPUT,1570-7873,1.556,Not Available,Theory & Methods,2010
IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,IEEE T PARALL DISTR,1045-9219,1.575,1.992,Theory & Methods,2010
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.578,1.883,Theory & Methods,2010
DISTRIBUTED COMPUTING,DISTRIB COMPUT,0178-2770,1.585,1.787,Theory & Methods,2010
INFORMATION SYSTEMS FRONTIERS,INFORM SYST FRONT,1387-3326,1.596,1.464,Theory & Methods,2010
Information Fusion,INFORM FUSION,1566-2535,1.621,Not Available,Theory & Methods,2010
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.623,1.683,Theory & Methods,2010
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,J COMPUT SYST SCI,0022-0000,1.631,1.721,Theory & Methods,2010
IBM SYSTEMS JOURNAL,IBM SYST J,0018-8670,1.792,1.826,Theory & Methods,2010
IEEE Transactions on Information Forensics and Security,IEEE T INF FOREN SEC,1556-6013,1.826,2.676,Theory & Methods,2010
STATISTICS AND COMPUTING,STAT COMPUT,0960-3174,1.851,2.339,Theory & Methods,2010
FUZZY SETS AND SYSTEMS,FUZZY SET SYST,0165-0114,1.875,2.250,Theory & Methods,2010
QUANTUM INFORMATION & COMPUTATION,QUANTUM INF COMPUT,1533-7146,1.885,2.402,Theory & Methods,2010
ACM TRANSACTIONS ON COMPUTER SYSTEMS,ACM T COMPUT SYST,0734-2071,1.889,3.226,Theory & Methods,2010
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,IEEE T SYST MAN CY A,1083-4427,2.093,2.210,Theory & Methods,2010
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,2.143,1.762,Theory & Methods,2010
IEEE-ACM TRANSACTIONS ON NETWORKING,IEEE ACM T NETWORK,1063-6692,2.292,3.208,Theory & Methods,2010
SIAM JOURNAL ON COMPUTING,SIAM J COMPUT,0097-5397,2.321,2.508,Theory & Methods,2010
COMMUNICATIONS OF THE ACM,COMMUN ACM,0001-0782,2.362,2.493,Theory & Methods,2010
Future Generation Computer Systems-The International Journal of Grid Computing-Theory Methods and Applications,FUTURE GENER COMP SY,0167-739X,2.371,1.835,Theory & Methods,2010
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,FOUND COMPUT MATH,1615-3375,2.412,2.745,Theory & Methods,2010
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,2.633,3.424,Theory & Methods,2010
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,2.652,4.314,Theory & Methods,2010
JOURNAL OF CRYPTOLOGY,J CRYPTOL,0933-2790,2.675,2.582,Theory & Methods,2010
JOURNAL OF THE ACM,J ACM,0004-5411,3.375,4.019,Theory & Methods,2010
HUMAN-COMPUTER INTERACTION,HUM-COMPUT INTERACT,0737-0024,4.000,4.731,Theory & Methods,2010
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,4.403,5.432,Theory & Methods,2010
IBM JOURNAL OF RESEARCH AND DEVELOPMENT,IBM J RES DEV,0018-8646,5.216,3.819,Theory & Methods,2010
ACM COMPUTING SURVEYS,ACM COMPUT SURV,0360-0300,8.000,10.910,Theory & Methods,2010
