Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
LANGUAGE LEARNING,LANG LEARN,0023-8333,0.410,Not Available,Education & Educational Research,1999
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,0.408,Not Available,Education & Educational Research,1999
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.405,Not Available,Education & Educational Research,1999
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,0.405,Not Available,Education & Educational Research,1999
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.400,Not Available,Education & Educational Research,1999
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.394,Not Available,Education & Educational Research,1999
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,0.391,Not Available,Education & Educational Research,1999
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.389,Not Available,Education & Educational Research,1999
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,0.389,Not Available,Education & Educational Research,1999
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.387,Not Available,Education & Educational Research,1999
CANADIAN MODERN LANGUAGE REVIEW-REVUE CANADIENNE DES LANGUES VIVANTES,CAN MOD LANG REV,0008-4506,0.377,Not Available,Education & Educational Research,1999
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0021-9789,0.371,Not Available,Education & Educational Research,1999
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,0.361,Not Available,Education & Educational Research,1999
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,0.356,Not Available,Education & Educational Research,1999
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.319,Not Available,Education & Educational Research,1999
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.310,Not Available,Education & Educational Research,1999
NEW ZEALAND JOURNAL OF EDUCATIONAL STUDIES,NEW ZEAL J EDUC STUD,0028-8276,0.308,Not Available,Education & Educational Research,1999
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.302,Not Available,Education & Educational Research,1999
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,0.289,Not Available,Education & Educational Research,1999
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,0.286,Not Available,Education & Educational Research,1999
JOURNAL OF LEGAL EDUCATION,J LEGAL EDUC,0022-2208,0.273,Not Available,Education & Educational Research,1999
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.263,Not Available,Education & Educational Research,1999
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.261,Not Available,Education & Educational Research,1999
READING AND WRITING,READ WRIT,0922-4777,0.261,Not Available,Education & Educational Research,1999
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.259,Not Available,Education & Educational Research,1999
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.240,Not Available,Education & Educational Research,1999
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.232,Not Available,Education & Educational Research,1999
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.229,Not Available,Education & Educational Research,1999
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,J EDUC COMPUT RES,0735-6331,0.229,Not Available,Education & Educational Research,1999
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.222,Not Available,Education & Educational Research,1999
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.212,Not Available,Education & Educational Research,1999
HISTORY OF EDUCATION QUARTERLY,HIST EDUC QUART,0018-2680,0.208,Not Available,Education & Educational Research,1999
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.207,Not Available,Education & Educational Research,1999
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.205,Not Available,Education & Educational Research,1999
EDUCATIONAL LEADERSHIP,EDUC LEADERSHIP,0013-1784,0.186,Not Available,Education & Educational Research,1999
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,0.183,Not Available,Education & Educational Research,1999
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.179,Not Available,Education & Educational Research,1999
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.170,Not Available,Education & Educational Research,1999
AUSTRALIAN JOURNAL OF EDUCATION,AUST J EDUC,0004-9441,0.167,Not Available,Education & Educational Research,1999
URBAN EDUCATION,URBAN EDUC,0042-0859,0.157,Not Available,Education & Educational Research,1999
ALBERTA JOURNAL OF EDUCATIONAL RESEARCH,ALBERTA J EDUC RES,0002-4805,0.153,Not Available,Education & Educational Research,1999
ACADEME-BULLETIN OF THE AAUP,ACADEME,0190-2946,0.152,Not Available,Education & Educational Research,1999
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.148,Not Available,Education & Educational Research,1999
THEORY AND RESEARCH IN SOCIAL EDUCATION,THEOR RES SOC EDUC,0093-3104,0.146,Not Available,Education & Educational Research,1999
ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,0044-3247,0.137,Not Available,Education & Educational Research,1999
READING RESEARCH AND INSTRUCTION,READ RES INSTRUCT,0886-0246,0.135,Not Available,Education & Educational Research,1999
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.129,Not Available,Education & Educational Research,1999
INNOVATIONS IN EDUCATION AND TRAINING INTERNATIONAL,INNOV EDUC TRAIN INT,1355-8005,0.114,Not Available,Education & Educational Research,1999
JOURNAL OF NEGRO EDUCATION,J NEGRO EDUC,0022-2984,0.104,Not Available,Education & Educational Research,1999
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.095,Not Available,Education & Educational Research,1999
IRAL-INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING,IRAL-INT REV APPL LI,0019-042X,0.029,Not Available,Education & Educational Research,1999
JOURNAL OF BLACKS IN HIGHER EDUCATION,J BLACKS HIGH EDUC,1077-3711,0.029,Not Available,Education & Educational Research,1999
CHINESE EDUCATION AND SOCIETY,CHINESE EDUC SOC,0009-4560,0.022,Not Available,Education & Educational Research,1999
RUSSIAN EDUCATION AND SOCIETY,RUSS EDUC SOC,1060-9393,0.014,Not Available,Education & Educational Research,1999
JOURNAL OF EDUCATION FOR LIBRARY AND INFORMATION SCIENCE,J EDUC LIBR INF SCI,0748-5786,0.000,Not Available,Education & Educational Research,1999
