Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Hacettepe Universitesi Egitim Fakultesi Dergisi-Hacettepe University Journal of Education,HACET U EGITIM FAK,1300-5340,0.235,Not Available,Education & Educational Research,2010
Journal of Hospitality Leisure Sport & Tourism Education,J HOSP LEIS SPORT TO,1473-8376,0.250,Not Available,Education & Educational Research,2010
Revista Espanola de Pedagogia,REV ESP PEDAGOG,0034-9461,0.255,0.355,Education & Educational Research,2010
Studies in Continuing Education,STUD CONTIN EDUC,0158-037X,0.258,Not Available,Education & Educational Research,2010
Kuram ve Uygulamada Egitim Bilimleri,KURAM UYGUL EGIT BIL,1303-0485,0.259,Not Available,Education & Educational Research,2010
STUDIES IN PHILOSOPHY AND EDUCATION,STUD PHILOS EDUC,0039-3746,0.262,Not Available,Education & Educational Research,2010
AUSTRALIAN EDUCATIONAL RESEARCHER,AUST EDUC RES,0311-6999,0.268,0.424,Education & Educational Research,2010
KEDI Journal of Educational Policy,KEDI J EDUC POLICY,1739-4341,0.269,Not Available,Education & Educational Research,2010
History of Education,HIST EDUC,0046-760X,0.280,Not Available,Education & Educational Research,2010
Australian Journal of Guidance and Counselling,AUST J GUID COUNS,1037-2911,0.290,Not Available,Education & Educational Research,2010
JOURNAL OF ENVIRONMENTAL EDUCATION,J ENVIRON EDUC,0095-8964,0.316,Not Available,Education & Educational Research,2010
Cultura y Educacion,CULT EDUC,1135-6405,0.323,Not Available,Education & Educational Research,2010
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.325,0.742,Education & Educational Research,2010
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.333,0.457,Education & Educational Research,2010
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.348,0.487,Education & Educational Research,2010
JOURNAL OF ECONOMIC EDUCATION,J ECON EDUC,0022-0485,0.350,0.400,Education & Educational Research,2010
Irish Educational Studies,IRISH EDUC STUD,0332-3315,0.368,Not Available,Education & Educational Research,2010
European Journal of Teacher Education,EUR J TEACH EDUC,0261-9768,0.396,Not Available,Education & Educational Research,2010
JOURNAL OF LEGAL EDUCATION,J LEGAL EDUC,0022-2208,0.396,0.303,Education & Educational Research,2010
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.406,0.511,Education & Educational Research,2010
Zeitschrift fur Erziehungswissenschaft,Z ERZIEHWISS,1434-663X,0.407,Not Available,Education & Educational Research,2010
Journal of Language Identity and Education,J LANG IDENTITY EDUC,1534-8458,0.412,Not Available,Education & Educational Research,2010
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.420,0.885,Education & Educational Research,2010
International Journal of Inclusive Education,INT J INCLUSIVE EDUC,1360-3116,0.427,Not Available,Education & Educational Research,2010
Comunicar,COMUNICAR,1134-3478,0.455,Not Available,Education & Educational Research,2010
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.470,0.886,Education & Educational Research,2010
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.480,0.801,Education & Educational Research,2010
Music Education Research,MUSIC EDUC RES,1461-3808,0.481,Not Available,Education & Educational Research,2010
Race Ethnicity and Education,RACE ETHNIC EDUC-UK,1361-3324,0.500,Not Available,Education & Educational Research,2010
URBAN EDUCATION,URBAN EDUC,0042-0859,0.500,0.939,Education & Educational Research,2010
Higher Education Research & Development,HIGH EDUC RES DEV,0729-4360,0.528,Not Available,Education & Educational Research,2010
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.535,0.781,Education & Educational Research,2010
Scandinavian Journal of Educational Research,SCAND J EDUC RES,0031-3831,0.535,Not Available,Education & Educational Research,2010
RESEARCH IN THE TEACHING OF ENGLISH,RES TEACH ENGL,0034-527X,0.542,0.870,Education & Educational Research,2010
TEACHING IN HIGHER EDUCATION,TEACH HIGH EDUC,1356-2517,0.554,0.836,Education & Educational Research,2010
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.556,0.783,Education & Educational Research,2010
Egitim Arastirmalari-Eurasian Journal of Educational Research,EGIT ARAST,1302-597X,0.559,Not Available,Education & Educational Research,2010
JOURNAL OF LITERACY RESEARCH,J LIT RES,1086-296X,0.560,0.847,Education & Educational Research,2010
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.560,0.686,Education & Educational Research,2010
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,J EDUC COMPUT RES,0735-6331,0.561,Not Available,Education & Educational Research,2010
British Journal of Religious Education,BRIT J RELIG EDUC,0141-6200,0.564,Not Available,Education & Educational Research,2010
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.571,1.000,Education & Educational Research,2010
Language and Education,LANG EDUC-UK,0950-0782,0.579,Not Available,Education & Educational Research,2010
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.583,1.113,Education & Educational Research,2010
European Early Childhood Education Research Journal,EUR EARLY CHILD EDUC,1350-293X,0.592,Not Available,Education & Educational Research,2010
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.593,0.543,Education & Educational Research,2010
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.596,0.724,Education & Educational Research,2010
PERSPECTIVES IN EDUCATION,PERSPECT EDUC,0258-2236,0.597,0.528,Education & Educational Research,2010
MINERVA,MINERVA,0026-4695,0.605,0.487,Education & Educational Research,2010
QUEST,QUEST,0033-6297,0.614,0.615,Education & Educational Research,2010
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.621,0.886,Education & Educational Research,2010
Revista de Educacion,REV EDUC,0034-8082,0.622,Not Available,Education & Educational Research,2010
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.631,1.051,Education & Educational Research,2010
Asia-Pacific Education Researcher,ASIA-PAC EDUC RES,0119-5646,0.632,Not Available,Education & Educational Research,2010
South African Journal of Education,S AFR J EDUC,0256-0100,0.632,Not Available,Education & Educational Research,2010
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.635,0.843,Education & Educational Research,2010
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0897-5264,0.638,1.277,Education & Educational Research,2010
Asia-Pacific Journal of Teacher Education,ASIA-PAC J TEACH EDU,1359-866X,0.644,Not Available,Education & Educational Research,2010
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,INNOV EDUC TEACH INT,1470-3297,0.644,0.800,Education & Educational Research,2010
TESOL QUARTERLY,TESOL QUART,0039-8322,0.646,1.503,Education & Educational Research,2010
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.653,0.619,Education & Educational Research,2010
Chemistry Education Research and Practice,CHEM EDUC RES PRACT,1109-4028,0.662,Not Available,Education & Educational Research,2010
European Physical Education Review,EUR PHYS EDUC REV,1356-336X,0.667,Not Available,Education & Educational Research,2010
Environmental Education Research,ENVIRON EDUC RES,1350-4622,0.679,Not Available,Education & Educational Research,2010
HEALTH EDUCATION JOURNAL,HEALTH EDUC J,0017-8969,0.679,Not Available,Education & Educational Research,2010
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.705,0.958,Education & Educational Research,2010
INTERACTIVE LEARNING ENVIRONMENTS,INTERACT LEARN ENVIR,1049-4820,0.707,1.023,Education & Educational Research,2010
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.721,1.028,Education & Educational Research,2010
Assessment & Evaluation in Higher Education,ASSESS EVAL HIGH EDU,0260-2938,0.734,Not Available,Education & Educational Research,2010
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.736,0.601,Education & Educational Research,2010
Journal of Studies in International Education,J STUD INT EDUC,1028-3153,0.739,Not Available,Education & Educational Research,2010
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.750,1.386,Education & Educational Research,2010
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,0309-8265,0.754,1.161,Education & Educational Research,2010
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,0.758,1.186,Education & Educational Research,2010
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRIT J SOCIOL EDUC,0142-5692,0.775,0.992,Education & Educational Research,2010
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.780,1.231,Education & Educational Research,2010
Vocations and Learning,VOCAT LEARN,1874-785X,0.792,0.792,Education & Educational Research,2010
Journal of Science Education and Technology,J SCI EDUC TECHNOL,1059-0145,0.804,Not Available,Education & Educational Research,2010
Early Education and Development,EARLY EDUC DEV,1040-9289,0.814,Not Available,Education & Educational Research,2010
Research Papers in Education,RES PAP EDUC,0267-1522,0.816,Not Available,Education & Educational Research,2010
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.823,1.249,Education & Educational Research,2010
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.841,0.930,Education & Educational Research,2010
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,0.841,Not Available,Education & Educational Research,2010
RESEARCH IN SCIENCE EDUCATION,RES SCI EDUC,0157-244X,0.853,1.112,Education & Educational Research,2010
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,1357-3322,0.857,0.982,Education & Educational Research,2010
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.898,0.939,Education & Educational Research,2010
Computer Assisted Language Learning,COMPUT ASSIST LANG L,0958-8221,0.900,Not Available,Education & Educational Research,2010
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,0.922,1.691,Education & Educational Research,2010
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,0.938,1.586,Education & Educational Research,2010
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,0.941,1.226,Education & Educational Research,2010
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.956,1.275,Education & Educational Research,2010
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.976,0.879,Education & Educational Research,2010
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.980,1.063,Education & Educational Research,2010
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.983,0.958,Education & Educational Research,2010
Distance Education,DISTANCE EDUC,0158-7919,1.000,3.707,Education & Educational Research,2010
Turkish Online Journal of Educational Technology,TURK ONLINE J EDUC T,1303-6521,1.016,Not Available,Education & Educational Research,2010
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,1.062,1.220,Education & Educational Research,2010
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,1.063,1.725,Education & Educational Research,2010
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,1.065,1.669,Education & Educational Research,2010
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,1.066,1.574,Education & Educational Research,2010
EDUCATIONAL TECHNOLOGY & SOCIETY,EDUC TECHNOL SOC,1436-4522,1.066,1.121,Education & Educational Research,2010
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,1.081,1.770,Education & Educational Research,2010
SYSTEM,SYSTEM,0346-251X,1.105,2.947,Education & Educational Research,2010
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,1.124,1.546,Education & Educational Research,2010
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,1.140,1.522,Education & Educational Research,2010
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,1.157,1.926,Education & Educational Research,2010
BMC Medical Education,BMC MED EDUC,1472-6920,1.201,Not Available,Education & Educational Research,2010
Language Teaching Research,LANG TEACH RES,1362-1688,1.205,Not Available,Education & Educational Research,2010
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,1.221,1.585,Education & Educational Research,2010
Learning Media and Technology,LEARN MEDIA TECHNOL,1743-9892,1.229,Not Available,Education & Educational Research,2010
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,1.250,1.920,Education & Educational Research,2010
Educational Research Review,EDUC RES REV-NETH,1747-938X,1.261,Not Available,Education & Educational Research,2010
Studies in Science Education,STUD SCI EDUC,0305-7267,1.267,Not Available,Education & Educational Research,2010
Mind Brain and Education,MIND BRAIN EDUC,1751-2271,1.283,Not Available,Education & Educational Research,2010
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,1.286,1.563,Education & Educational Research,2010
READING AND WRITING,READ WRIT,0922-4777,1.297,Not Available,Education & Educational Research,2010
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,1.344,2.418,Education & Educational Research,2010
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.361,1.715,Education & Educational Research,2010
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,1382-4996,1.416,1.697,Education & Educational Research,2010
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,1.422,1.911,Education & Educational Research,2010
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,1.473,2.044,Education & Educational Research,2010
International Journal of Computer-Supported Collaborative Learning,INT J COMP-SUPP COLL,1556-1607,1.487,2.026,Education & Educational Research,2010
LANGUAGE LEARNING,LANG LEARN,0023-8333,1.494,1.959,Education & Educational Research,2010
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,1.500,2.066,Education & Educational Research,2010
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.572,2.228,Education & Educational Research,2010
SECOND LANGUAGE RESEARCH,SECOND LANG RES,0267-6583,1.621,1.818,Education & Educational Research,2010
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,1.633,1.703,Education & Educational Research,2010
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,1.644,2.474,Education & Educational Research,2010
Australasian Journal of Educational Technology,AUSTRALAS J EDUC TEC,1449-3098,1.655,Not Available,Education & Educational Research,2010
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,1.692,2.465,Education & Educational Research,2010
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,1.700,3.644,Education & Educational Research,2010
Thinking Skills and Creativity,THINK SKILLS CREAT,1871-1871,1.708,Not Available,Education & Educational Research,2010
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,1.833,2.128,Education & Educational Research,2010
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,1.889,2.633,Education & Educational Research,2010
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,1.891,1.736,Education & Educational Research,2010
Internet and Higher Education,INTERNET HIGH EDUC,1096-7516,1.896,Not Available,Education & Educational Research,2010
SCIENCE EDUCATION,SCI EDUC,0036-8326,1.900,2.537,Education & Educational Research,2010
Review of Research in Education,REV RES EDUC,0091-732X,1.909,2.111,Education & Educational Research,2010
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,1.919,2.639,Education & Educational Research,2010
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,1.973,3.314,Education & Educational Research,2010
Metacognition and Learning,METACOGN LEARN,1556-1623,2.038,Not Available,Education & Educational Research,2010
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,2.139,1.697,Education & Educational Research,2010
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,2.192,2.456,Education & Educational Research,2010
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,2.219,3.235,Education & Educational Research,2010
Physical Review Special Topics-Physics Education Research,PHYS REV SPEC TOP-PH,1554-9178,2.302,3.138,Education & Educational Research,2010
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,2.479,3.343,Education & Educational Research,2010
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,2.533,3.333,Education & Educational Research,2010
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.617,2.868,Education & Educational Research,2010
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,2.728,3.095,Education & Educational Research,2010
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,2.768,3.294,Education & Educational Research,2010
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,3.127,5.664,Education & Educational Research,2010
Educational Researcher,EDUC RESEARCHER,0013-189X,3.774,Not Available,Education & Educational Research,2010
