Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Movimento,MOVIMENTO-PORTO ALEG,0104-754X,0.174,Not Available,Education & Educational Research,2012
Higher Education Policy,HIGH EDUC POLICY,0952-8733,0.185,Not Available,Education & Educational Research,2012
EDUCATIONAL LEADERSHIP,EDUC LEADERSHIP,0013-1784,0.192,0.279,Education & Educational Research,2012
Language Culture and Curriculum,LANG CULT CURRIC,0790-8318,0.206,Not Available,Education & Educational Research,2012
English Teaching-Practice and Critique,ENGL TEACH-PRACT CRI,1175-8708,0.213,0.244,Education & Educational Research,2012
PHI DELTA KAPPAN,PHI DELTA KAPPAN,0031-7217,0.219,0.223,Education & Educational Research,2012
Cultura y Educacion,CULT EDUC,1135-6405,0.224,Not Available,Education & Educational Research,2012
JOURNAL OF ECONOMIC EDUCATION,J ECON EDUC,0022-0485,0.227,0.308,Education & Educational Research,2012
KEDI Journal of Educational Policy,KEDI J EDUC POLICY,1739-4341,0.235,0.240,Education & Educational Research,2012
Ensenanza de Las Ciencias,ENSEN CIENC,0212-4521,0.238,Not Available,Education & Educational Research,2012
Pedagogische Studien,PEDAGOG STUD,0165-0645,0.244,Not Available,Education & Educational Research,2012
ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,0044-3247,0.260,0.199,Education & Educational Research,2012
Zeitschrift fur Soziologie der Erziehung und Sozialisation,Z SOZIOL ERZIEH SOZI,1436-1957,0.273,0.231,Education & Educational Research,2012
Porta Linguarum,PORTA LINGUARUM,1697-7467,0.280,Not Available,Education & Educational Research,2012
Journal of Language Identity and Education,J LANG IDENTITY EDUC,1534-8458,0.286,Not Available,Education & Educational Research,2012
Literacy,LITERACY,1741-4350,0.294,Not Available,Education & Educational Research,2012
Studies in Continuing Education,STUD CONTIN EDUC,0158-037X,0.297,Not Available,Education & Educational Research,2012
Cambridge Journal of Education,CAMB J EDUC,0305-764X,0.306,Not Available,Education & Educational Research,2012
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.308,0.648,Education & Educational Research,2012
Revista de Educacion,REV EDUC,0034-8082,0.309,Not Available,Education & Educational Research,2012
Kuram ve Uygulamada Egitim Bilimleri,KURAM UYGUL EGIT BIL,1303-0485,0.316,0.446,Education & Educational Research,2012
Australasian Journal of Early Childhood,AUST J EARLY CHILD,0312-5033,0.317,Not Available,Education & Educational Research,2012
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.328,0.528,Education & Educational Research,2012
JOURNAL OF LEGAL EDUCATION,J LEGAL EDUC,0022-2208,0.340,0.278,Education & Educational Research,2012
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.349,0.630,Education & Educational Research,2012
Comunicar,COMUNICAR,1134-3478,0.350,0.293,Education & Educational Research,2012
Hacettepe Universitesi Egitim Fakultesi Dergisi-Hacettepe University Journal of Education,HACET U EGITIM FAK,1300-5340,0.350,0.477,Education & Educational Research,2012
AUSTRALIAN JOURNAL OF EDUCATION,AUST J EDUC,0004-9441,0.351,0.489,Education & Educational Research,2012
Revista Espanola de Pedagogia,REV ESP PEDAGOG,0034-9461,0.353,0.349,Education & Educational Research,2012
READING TEACHER,READ TEACH,0034-0561,0.355,0.678,Education & Educational Research,2012
Language Policy,LANG POLICY-NETH,1568-4555,0.357,Not Available,Education & Educational Research,2012
Asia-Pacific Journal of Teacher Education,ASIA-PAC J TEACH EDU,1359-866X,0.362,0.638,Education & Educational Research,2012
International Journal of Inclusive Education,INT J INCLUSIVE EDUC,1360-3116,0.363,Not Available,Education & Educational Research,2012
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.365,0.755,Education & Educational Research,2012
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,J EDUC COMPUT RES,0735-6331,0.372,Not Available,Education & Educational Research,2012
URBAN EDUCATION,URBAN EDUC,0042-0859,0.372,0.916,Education & Educational Research,2012
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.373,0.527,Education & Educational Research,2012
Mathematical Thinking and Learning,MATH THINK LEARN,1098-6065,0.379,Not Available,Education & Educational Research,2012
South African Journal of Education,S AFR J EDUC,0256-0100,0.381,0.459,Education & Educational Research,2012
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.386,0.598,Education & Educational Research,2012
JOURNAL OF LITERACY RESEARCH,J LIT RES,1086-296X,0.393,0.746,Education & Educational Research,2012
Asia Pacific Journal of Education,ASIA PAC J EDUC,0218-8791,0.397,0.406,Education & Educational Research,2012
Scandinavian Journal of Educational Research,SCAND J EDUC RES,0031-3831,0.397,0.665,Education & Educational Research,2012
Educational Management Administration & Leadership,EDUC MANAG ADM LEAD,1741-1432,0.398,Not Available,Education & Educational Research,2012
Education as Change,EDUC CHANGE,1682-3206,0.403,0.437,Education & Educational Research,2012
Music Education Research,MUSIC EDUC RES,1461-3808,0.404,Not Available,Education & Educational Research,2012
Irish Educational Studies,IRISH EDUC STUD,0332-3315,0.405,0.500,Education & Educational Research,2012
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.408,0.725,Education & Educational Research,2012
Journal of Computing in Higher Education,J COMPUT HIGH EDUC,1042-1726,0.409,Not Available,Education & Educational Research,2012
Egitim ve Bilim-Education and Science,EGIT BILIM,1300-1337,0.429,0.475,Education & Educational Research,2012
Reading & Writing Quarterly,READ WRIT Q,1057-3569,0.433,Not Available,Education & Educational Research,2012
Educational Philosophy and Theory,EDUC PHILOS THEORY,0013-1857,0.434,Not Available,Education & Educational Research,2012
Zeitschrift fur Erziehungswissenschaft,Z ERZIEHWISS,1434-663X,0.434,0.464,Education & Educational Research,2012
Discourse-Studies in the Cultural Politics of Education,DISCOURSE-ABINGDON,0159-6306,0.443,Not Available,Education & Educational Research,2012
Journal of Baltic Science Education,J BALT SCI EDUC,1648-3898,0.444,Not Available,Education & Educational Research,2012
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.446,0.526,Education & Educational Research,2012
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.446,1.053,Education & Educational Research,2012
Egitim Arastirmalari-Eurasian Journal of Educational Research,EGIT ARAST,1302-597X,0.455,0.555,Education & Educational Research,2012
Compare-A Journal of Comparative and International Education,COMPARE,0305-7925,0.458,Not Available,Education & Educational Research,2012
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,0.458,1.099,Education & Educational Research,2012
International Journal of Science and Mathematics Education,INT J SCI MATH EDUC,1571-0068,0.460,Not Available,Education & Educational Research,2012
Distance Education,DISTANCE EDUC,0158-7919,0.478,Not Available,Education & Educational Research,2012
Teachers and Teaching,TEACH TEACH,1354-0602,0.481,Not Available,Education & Educational Research,2012
Mind Culture and Activity,MIND CULT ACT,1074-9039,0.486,Not Available,Education & Educational Research,2012
EDUCATIONAL STUDIES,EDUC STUD-UK,0305-5698,0.490,0.634,Education & Educational Research,2012
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.495,0.706,Education & Educational Research,2012
Asia Pacific Education Review,ASIA PAC EDUC REV,1598-1037,0.500,0.613,Education & Educational Research,2012
International Journal for Educational and Vocational Guidance,INT J EDUC VOCAT GUI,0251-2513,0.500,Not Available,Education & Educational Research,2012
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.500,0.770,Education & Educational Research,2012
Research in Science & Technological Education,RES SCI TECHNOL EDUC,0263-5143,0.500,Not Available,Education & Educational Research,2012
Vocations and Learning,VOCAT LEARN,1874-785X,0.500,0.800,Education & Educational Research,2012
STUDIES IN PHILOSOPHY AND EDUCATION,STUD PHILOS EDUC,0039-3746,0.506,Not Available,Education & Educational Research,2012
European Journal of Education,EUR J EDUC,0141-8211,0.507,Not Available,Education & Educational Research,2012
British Journal of Religious Education,BRIT J RELIG EDUC,0141-6200,0.512,Not Available,Education & Educational Research,2012
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.525,0.825,Education & Educational Research,2012
Race Ethnicity and Education,RACE ETHNIC EDUC-UK,1361-3324,0.531,Not Available,Education & Educational Research,2012
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.532,0.738,Education & Educational Research,2012
European Early Childhood Education Research Journal,EUR EARLY CHILD EDUC,1350-293X,0.537,0.629,Education & Educational Research,2012
Journal of Diversity in Higher Education,J DIVERS HIGH EDUC,1938-8926,0.538,1.049,Education & Educational Research,2012
TEACHING IN HIGHER EDUCATION,TEACH HIGH EDUC,1356-2517,0.545,0.912,Education & Educational Research,2012
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.548,1.014,Education & Educational Research,2012
Language and Education,LANG EDUC-UK,0950-0782,0.550,Not Available,Education & Educational Research,2012
PAEDAGOGICA HISTORICA,PAEDAGOG HIST,0030-9230,0.554,0.495,Education & Educational Research,2012
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0897-5264,0.557,1.260,Education & Educational Research,2012
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.578,0.963,Education & Educational Research,2012
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.579,0.740,Education & Educational Research,2012
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.579,0.844,Education & Educational Research,2012
International Review of Research in Open and Distance Learning,INT REV RES OPEN DIS,1492-3831,0.602,Not Available,Education & Educational Research,2012
Journal of Studies in International Education,J STUD INT EDUC,1028-3153,0.611,Not Available,Education & Educational Research,2012
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.625,0.891,Education & Educational Research,2012
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.627,0.886,Education & Educational Research,2012
Learning Media and Technology,LEARN MEDIA TECHNOL,1743-9884,0.644,Not Available,Education & Educational Research,2012
Research Papers in Education,RES PAP EDUC,0267-1522,0.646,Not Available,Education & Educational Research,2012
Higher Education Research & Development,HIGH EDUC RES DEV,0729-4360,0.648,Not Available,Education & Educational Research,2012
QUEST,QUEST,0033-6297,0.661,0.875,Education & Educational Research,2012
Technology Pedagogy and Education,TECHNOL PEDAGOG EDUC,1475-939X,0.667,Not Available,Education & Educational Research,2012
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,INNOV EDUC TEACH INT,1470-3297,0.676,0.909,Education & Educational Research,2012
SECOND LANGUAGE RESEARCH,SECOND LANG RES,0267-6583,0.690,1.299,Education & Educational Research,2012
SYSTEM,SYSTEM,0346-251X,0.692,Not Available,Education & Educational Research,2012
Science & Education,SCI EDUC-NETHERLANDS,0926-7220,0.707,Not Available,Education & Educational Research,2012
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.711,1.157,Education & Educational Research,2012
International Journal of Bilingual Education and Bilingualism,INT J BILING EDUC BI,1367-0050,0.712,Not Available,Education & Educational Research,2012
RESEARCH IN THE TEACHING OF ENGLISH,RES TEACH ENGL,0034-527X,0.714,0.848,Education & Educational Research,2012
ELT Journal,ELT J,0951-0893,0.743,Not Available,Education & Educational Research,2012
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,0.758,0.893,Education & Educational Research,2012
Educational Studies in Mathematics,EDUC STUD MATH,0013-1954,0.765,Not Available,Education & Educational Research,2012
European Journal of Teacher Education,EUR J TEACH EDUC,0261-9768,0.769,Not Available,Education & Educational Research,2012
European Physical Education Review,EUR PHYS EDUC REV,1356-336X,0.769,1.204,Education & Educational Research,2012
Physical Education and Sport Pedagogy,PHYS EDUC SPORT PEDA,1740-8989,0.769,Not Available,Education & Educational Research,2012
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.776,1.132,Education & Educational Research,2012
TESOL QUARTERLY,TESOL QUART,0039-8322,0.792,1.158,Education & Educational Research,2012
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.800,0.894,Education & Educational Research,2012
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,0.822,1.789,Education & Educational Research,2012
International Journal of Sustainability in Higher Education,INT J SUST HIGHER ED,1467-6370,0.824,Not Available,Education & Educational Research,2012
Language Teaching Research,LANG TEACH RES,1362-1688,0.851,1.140,Education & Educational Research,2012
History of Education,HIST EDUC,0046-760X,0.857,Not Available,Education & Educational Research,2012
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.859,1.151,Education & Educational Research,2012
Critical Studies in Education,CRIT STUD EDUC,1750-8487,0.868,Not Available,Education & Educational Research,2012
Environmental Education Research,ENVIRON EDUC RES,1350-4622,0.883,Not Available,Education & Educational Research,2012
MINERVA,MINERVA,0026-4695,0.884,0.928,Education & Educational Research,2012
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.892,0.897,Education & Educational Research,2012
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.896,1.191,Education & Educational Research,2012
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.907,1.117,Education & Educational Research,2012
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.911,1.145,Education & Educational Research,2012
Assessment & Evaluation in Higher Education,ASSESS EVAL HIGH EDU,0260-2938,0.912,Not Available,Education & Educational Research,2012
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,0309-8265,0.918,1.263,Education & Educational Research,2012
JOURNAL OF EDUCATION FOR TEACHING,J EDUC TEACHING,0260-7476,0.922,Not Available,Education & Educational Research,2012
JOURNAL OF ENVIRONMENTAL EDUCATION,J ENVIRON EDUC,0095-8964,0.923,Not Available,Education & Educational Research,2012
HEALTH EDUCATION JOURNAL,HEALTH EDUC J,0017-8969,0.929,1.291,Education & Educational Research,2012
Asia-Pacific Education Researcher,ASIA-PAC EDUC RES,0119-5646,0.933,0.786,Education & Educational Research,2012
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,0.935,1.268,Education & Educational Research,2012
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.935,1.401,Education & Educational Research,2012
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.937,1.295,Education & Educational Research,2012
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,0.940,1.328,Education & Educational Research,2012
Journal of Science Education and Technology,J SCI EDUC TECHNOL,1059-0145,0.940,Not Available,Education & Educational Research,2012
British Journal of Music Education,BRIT J MUSIC EDUC,0265-0517,0.944,Not Available,Education & Educational Research,2012
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRIT J SOCIOL EDUC,0142-5692,0.976,1.039,Education & Educational Research,2012
Journal of English for Academic Purposes,J ENGL ACAD PURP,1475-1585,0.976,Not Available,Education & Educational Research,2012
Mind Brain and Education,MIND BRAIN EDUC,1751-2271,0.980,1.400,Education & Educational Research,2012
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.981,1.527,Education & Educational Research,2012
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,1.000,1.134,Education & Educational Research,2012
Computer Assisted Language Learning,COMPUT ASSIST LANG L,0958-8221,1.020,Not Available,Education & Educational Research,2012
Thinking Skills and Creativity,THINK SKILLS CREAT,1871-1871,1.033,1.274,Education & Educational Research,2012
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,1.036,1.664,Education & Educational Research,2012
Education Finance and Policy,EDUC FINANC POLICY,1557-3060,1.070,1.170,Education & Educational Research,2012
Chemistry Education Research and Practice,CHEM EDUC RES PRACT,1109-4028,1.075,1.200,Education & Educational Research,2012
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,1.089,1.939,Education & Educational Research,2012
Early Education and Development,EARLY EDUC DEV,1040-9289,1.100,Not Available,Education & Educational Research,2012
RESEARCH IN SCIENCE EDUCATION,RES SCI EDUC,0157-244X,1.104,1.582,Education & Educational Research,2012
ReCALL,RECALL,0958-3440,1.118,Not Available,Education & Educational Research,2012
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,1.132,1.281,Education & Educational Research,2012
Australian Journal of Guidance and Counselling,AUST J GUID COUNS,1037-2911,1.152,0.885,Education & Educational Research,2012
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,1.155,1.522,Education & Educational Research,2012
READING AND WRITING,READ WRIT,0922-4777,1.163,1.771,Education & Educational Research,2012
Language Teaching,LANG TEACHING,0261-4448,1.167,Not Available,Education & Educational Research,2012
EDUCATIONAL TECHNOLOGY & SOCIETY,EDUC TECHNOL SOC,1436-4522,1.171,1.505,Education & Educational Research,2012
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,1357-3322,1.172,1.250,Education & Educational Research,2012
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,1.203,1.716,Education & Educational Research,2012
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,1.213,1.704,Education & Educational Research,2012
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,1.217,1.453,Education & Educational Research,2012
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.250,1.991,Education & Educational Research,2012
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,1.264,1.594,Education & Educational Research,2012
INTERACTIVE LEARNING ENVIRONMENTS,INTERACT LEARN ENVIR,1049-4820,1.302,1.491,Education & Educational Research,2012
Studies in Science Education,STUD SCI EDUC,0305-7267,1.308,Not Available,Education & Educational Research,2012
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,1.313,1.888,Education & Educational Research,2012
LANGUAGE LEARNING,LANG LEARN,0023-8333,1.318,1.824,Education & Educational Research,2012
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,1.340,1.795,Education & Educational Research,2012
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,1.351,1.651,Education & Educational Research,2012
Australasian Journal of Educational Technology,AUSTRALAS J EDUC TEC,1449-3098,1.363,1.540,Education & Educational Research,2012
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,1.379,2.205,Education & Educational Research,2012
BMC Medical Education,BMC MED EDUC,1472-6920,1.409,Not Available,Education & Educational Research,2012
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,1.422,3.124,Education & Educational Research,2012
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.484,2.069,Education & Educational Research,2012
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,1.489,2.531,Education & Educational Research,2012
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,1.495,2.014,Education & Educational Research,2012
Metacognition and Learning,METACOGN LEARN,1556-1623,1.516,Not Available,Education & Educational Research,2012
Physical Review Special Topics-Physics Education Research,PHYS REV SPEC TOP-PH,1554-9178,1.529,2.132,Education & Educational Research,2012
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,1.552,2.080,Education & Educational Research,2012
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,1.568,2.000,Education & Educational Research,2012
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,1.615,2.442,Education & Educational Research,2012
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,1.627,2.344,Education & Educational Research,2012
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,1.632,2.095,Education & Educational Research,2012
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,1.660,1.680,Education & Educational Research,2012
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,1.697,2.667,Education & Educational Research,2012
International Journal of Computer-Supported Collaborative Learning,INT J COMP-SUPP COLL,1556-1607,1.717,2.904,Education & Educational Research,2012
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,1.925,1.924,Education & Educational Research,2012
Internet and Higher Education,INTERNET HIGH EDUC,1096-7516,2.013,Not Available,Education & Educational Research,2012
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,1382-4996,2.061,2.606,Education & Educational Research,2012
Review of Research in Education,REV RES EDUC,0091-732X,2.111,2.354,Education & Educational Research,2012
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,2.275,3.448,Education & Educational Research,2012
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,2.382,2.557,Education & Educational Research,2012
SCIENCE EDUCATION,SCI EDUC,0036-8326,2.382,2.712,Education & Educational Research,2012
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,2.552,3.227,Education & Educational Research,2012
Educational Research Review,EDUC RES REV-NETH,1747-938X,2.586,Not Available,Education & Educational Research,2012
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.775,3.305,Education & Educational Research,2012
Educational Researcher,EDUC RESEARCHER,0013-189X,2.779,Not Available,Education & Educational Research,2012
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,3.000,3.598,Education & Educational Research,2012
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,3.036,3.110,Education & Educational Research,2012
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,3.104,3.760,Education & Educational Research,2012
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,3.337,3.621,Education & Educational Research,2012
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,4.229,5.910,Education & Educational Research,2012
